1.2000
0.0000,0.0000,0.0000,0.0000, 0.00, 
0.0012,0.0024,0.0012,0.0024,-89.05, 
0.0060,0.0072,0.0060,0.0072,-89.05, 
0.0168,0.0144,0.0168,0.0144,-89.05, 
0.0360,0.0240,0.0360,0.0240,-89.05, 
0.0660,0.0360,0.0660,0.0360,-89.05, 
0.1092,0.0504,0.1092,0.0504,-89.05, 
0.1680,0.0672,0.1680,0.0672,-89.05, 
0.2448,0.0864,0.2448,0.0864,-89.05, 
0.3420,0.1080,0.3420,0.1080,-89.05, 
0.4620,0.1320,0.4620,0.1320,-89.05, 
0.6060,0.1560,0.6060,0.1560,-89.05, 
0.7741,0.1800,0.7739,0.1800,-89.05, 
0.9661,0.2040,0.9659,0.2040,-89.05, 
1.1821,0.2281,1.1819,0.2279,-89.05, 
1.4222,0.2521,1.4218,0.2519,-89.05, 
1.6851,0.2737,1.6845,0.2735,-89.05, 
1.9684,0.2929,1.9676,0.2927,-89.05, 
2.2697,0.3097,2.2687,0.3095,-89.05, 
2.5866,0.3242,2.5854,0.3238,-89.06, 
2.9168,0.3362,2.9152,0.3358,-89.06, 
3.2578,0.3458,3.2558,0.3454,-89.06, 
3.6072,0.3530,3.6048,0.3526,-89.06, 
3.9627,0.3579,3.9597,0.3573,-89.06, 
4.3218,0.3603,4.3182,0.3597,-89.06, 
4.6821,0.3603,4.6779,0.3597,-89.06, 
5.0424,0.3603,5.0376,0.3597,-89.06, 
5.4028,0.3604,5.3972,0.3596,-89.07, 
5.7632,0.3604,5.7568,0.3596,-89.07, 
6.1236,0.3604,6.1164,0.3596,-89.07, 
6.4840,0.3604,6.4760,0.3596,-89.07, 
6.8445,0.3605,6.8355,0.3595,-89.07, 
7.2049,0.3605,7.1951,0.3595,-89.08, 
7.5654,0.3605,7.5546,0.3595,-89.08, 
7.9260,0.3605,7.9140,0.3595,-89.08, 
8.2865,0.3606,8.2735,0.3594,-89.08, 
8.6471,0.3606,8.6329,0.3594,-89.09, 
